Gene ID	Illumina ID	
7366	ILMN_1718436 [Chip: ]; ILMN_1814769 [Chip: ]; 0000870692 [Chip: ]; ILMN_1667180 [Chip: ]; ILMN_2048414 [Chip: ]; ILMN_2373670 [Chip: ]	
7367	0000870692 [Chip: ]; ILMN_2373670 [Chip: ]; ILMN_1808677 [Chip: ]	
7368	ILMN_2190292 [Chip: ]; 0005860446 [Chip: ]; ILMN_1758816 [Chip: ]	
7371	0001050471 [Chip: ]; ILMN_1768662 [Chip: ]	
7372	ILMN_1757437 [Chip: ]; 0000780300 [Chip: ]	
7378	ILMN_1742764 [Chip: ]; ILMN_1746837 [Chip: ]; 0005360504 [Chip: ]; 0005570148 [Chip: ]; ILMN_1798256 [Chip: ]; 0000450025 [Chip: ]	
7381	0103120048 [Chip: ]; 0007000575 [Chip: ]; ILMN_2128489 [Chip: ]; ILMN_3251491 [Chip: ]	
7384	-	
7385	0005700397 [Chip: ]	
7386	0005860050 [Chip: ]; ILMN_1701749 [Chip: ]	
7388	ILMN_2232936 [Chip: ]	
7389	-	
7390	ILMN_1797384 [Chip: ]; 0004760309 [Chip: ]	
7498	0004480358 [Chip: ]; ILMN_1712632 [Chip: ]	
759	0002760097 [Chip: ]; ILMN_1652431 [Chip: ]	
760	ILMN_2199439 [Chip: ]; ILMN_1662795 [Chip: ]; 0004780154 [Chip: ]	
761	ILMN_1740996 [Chip: ]; ILMN_2176450 [Chip: ]	
762	0003440014 [Chip: ]; ILMN_1695157 [Chip: ]	
763	ILMN_1731292 [Chip: ]; 0001190273 [Chip: ]	
765	ILMN_1708790 [Chip: ]	
766	ILMN_1761789 [Chip: ]; 0004540037 [Chip: ]; ILMN_1784626 [Chip: ]	
767	0002810440 [Chip: ]; ILMN_1696615 [Chip: ]	
768	ILMN_1725139 [Chip: ]	
771	0006420056 [Chip: ]; 0002230309 [Chip: ]; ILMN_2382942 [Chip: ]; ILMN_1720998 [Chip: ]	
7779	ILMN_1745021 [Chip: ]; 0006130341 [Chip: ]; ILMN_2067852 [Chip: ]	
7841	ILMN_1727642 [Chip: ]; 0003140068 [Chip: ]	
788	0006400520 [Chip: ]; ILMN_1667429 [Chip: ]; ILMN_1741392 [Chip: ]	
790	-	
79017	ILMN_1703858 [Chip: ]; ILMN_1745005 [Chip: ]	
79053	ILMN_1685413 [Chip: ]; ILMN_2271014 [Chip: ]; 0002680021 [Chip: ]	
79071	ILMN_1700546 [Chip: ]; 0002480438 [Chip: ]; 0102650059 [Chip: ]; ILMN_2111187 [Chip: ]	
79077	ILMN_1763129 [Chip: ]; 0003060603 [Chip: ]; ILMN_3242459 [Chip: ]	
79087	ILMN_1743995 [Chip: ]; 0006520278 [Chip: ]	
7915	0002630601 [Chip: ]; ILMN_2372398 [Chip: ]; ILMN_1715859 [Chip: ]; ILMN_2372403 [Chip: ]	
79178	ILMN_1737168 [Chip: ]; 0102760184 [Chip: ]	
7923	-	
79369	0001090044 [Chip: ]; ILMN_1771260 [Chip: ]; 0002480152 [Chip: ]; ILMN_2133125 [Chip: ]	
7941	0006220070 [Chip: ]	
79581	ILMN_1664723 [Chip: ]; 0000630064 [Chip: ]; ILMN_2041577 [Chip: ]	
79586	ILMN_1731353 [Chip: ]; 0006370066 [Chip: ]	
79611	0002810059 [Chip: ]; ILMN_1659885 [Chip: ]	
79623	0001230411 [Chip: ]; ILMN_1722524 [Chip: ]	
79646	0005390609 [Chip: ]; ILMN_3260286 [Chip: ]; ILMN_1747463 [Chip: ]; ILMN_2195665 [Chip: ]	
79695	ILMN_1735157 [Chip: ]; 0005290725 [Chip: ]	
79717	ILMN_1776094 [Chip: ]; ILMN_2396996 [Chip: ]	
79723	ILMN_1789351 [Chip: ]; 0000380441 [Chip: ]	
79751	0004590044 [Chip: ]; ILMN_1687958 [Chip: ]; ILMN_1807014 [Chip: ]	
79813	ILMN_1812273 [Chip: ]; 0103870053 [Chip: ]; ILMN_1760129 [Chip: ]; ILMN_1706418 [Chip: ]; ILMN_1712453 [Chip: ]; 0000840113 [Chip: ]	
79814	ILMN_1707169 [Chip: ]; 0006520546 [Chip: ]	
79837	0003130750 [Chip: ]; ILMN_1787308 [Chip: ]	
79896	ILMN_1782688 [Chip: ]; 0004050673 [Chip: ]; ILMN_3251298 [Chip: ]	
79901	0003440551 [Chip: ]; ILMN_1712305 [Chip: ]; ILMN_2087692 [Chip: ]	
7991	0006620594 [Chip: ]; ILMN_1774689 [Chip: ]	
79966	ILMN_2303912 [Chip: ]; ILMN_2237428 [Chip: ]; 0003870008 [Chip: ]; ILMN_1746164 [Chip: ]	
80025	ILMN_1708095 [Chip: ]; 0002850465 [Chip: ]; 0006040100 [Chip: ]; ILMN_2373177 [Chip: ]; ILMN_1657714 [Chip: ]; ILMN_1772058 [Chip: ]	
80055	ILMN_1746606 [Chip: ]; ILMN_2185665 [Chip: ]	
80142	0102970170 [Chip: ]; ILMN_2345015 [Chip: ]; 0003840128 [Chip: ]; ILMN_1763824 [Chip: ]	
80146	0002100053 [Chip: ]; ILMN_1776334 [Chip: ]	
80150	0000070347 [Chip: ]	
80162	0003840242 [Chip: ]; ILMN_1794707 [Chip: ]	
80168	ILMN_1693891 [Chip: ]	
80201	0004010541 [Chip: ]; ILMN_1752502 [Chip: ]	
80235	ILMN_1790352 [Chip: ]; 0000380685 [Chip: ]	
80270	ILMN_1653042 [Chip: ]; 0003610600 [Chip: ]	
80271	ILMN_1714945 [Chip: ]; 0003190435 [Chip: ]	
8029	0004730133 [Chip: ]; ILMN_1755203 [Chip: ]	
80308	ILMN_1730325 [Chip: ]; ILMN_1663667 [Chip: ]; 0001980288 [Chip: ]; ILMN_1736447 [Chip: ]	
80339	0006770280 [Chip: ]; ILMN_1691007 [Chip: ]	
8034	ILMN_1806032 [Chip: ]; 0001090088 [Chip: ]; ILMN_2115421 [Chip: ]	
80347	0004780017 [Chip: ]; ILMN_1753498 [Chip: ]; ILMN_2352326 [Chip: ]; 0006650279 [Chip: ]	
8050	0002320195 [Chip: ]; ILMN_1652357 [Chip: ]	
80704	ILMN_1716359 [Chip: ]; 0006510164 [Chip: ]	
80724	ILMN_1687303 [Chip: ]	
80854	0002030494 [Chip: ]; 0102690095 [Chip: ]; ILMN_1720916 [Chip: ]	
81031	ILMN_1663351 [Chip: ]; ILMN_2120247 [Chip: ]; 0000510301 [Chip: ]	
8140	0004540086 [Chip: ]; ILMN_1720373 [Chip: ]	
81490	ILMN_1763723 [Chip: ]; 0000380292 [Chip: ]	
81537	0005700484 [Chip: ]; ILMN_1738280 [Chip: ]; ILMN_1679837 [Chip: ]	
81539	ILMN_2266948 [Chip: ]; 0001190048 [Chip: ]; ILMN_1769911 [Chip: ]; 0105910398 [Chip: ]	
81579	0005700026 [Chip: ]; ILMN_1714956 [Chip: ]	
81616	0003190463 [Chip: ]; ILMN_1730002 [Chip: ]	
81693	ILMN_1683901 [Chip: ]; ILMN_1783278 [Chip: ]; 0000060735 [Chip: ]	
8170	0006400279 [Chip: ]; ILMN_1664320 [Chip: ]; ILMN_1766403 [Chip: ]	
81849	ILMN_1773959 [Chip: ]; 0003190025 [Chip: ]; 0004610671 [Chip: ]	
8228	ILMN_1664348 [Chip: ]; 0000730095 [Chip: ]; 0002900600 [Chip: ]	
8260	0005420397 [Chip: ]; ILMN_1721977 [Chip: ]	
8277	0002640524 [Chip: ]; ILMN_1674009 [Chip: ]	
8288	0001450075 [Chip: ]; ILMN_1772631 [Chip: ]	
8309	0100380400 [Chip: ]	
8310	ILMN_1878913 [Chip: ]; ILMN_1915703 [Chip: ]; 0003390020 [Chip: ]	
83549	ILMN_1655434 [Chip: ]; 0001170088 [Chip: ]; ILMN_1719785 [Chip: ]	
83594	ILMN_1745988 [Chip: ]; 0004730706 [Chip: ]	
83697	-	
8372	0006180746 [Chip: ]; ILMN_1667432 [Chip: ]	
83733	ILMN_1754864 [Chip: ]	
83852	ILMN_2284706 [Chip: ]; 0002480707 [Chip: ]; ILMN_1731644 [Chip: ]	
83884	ILMN_1813670 [Chip: ]; 0005080288 [Chip: ]	
8394	ILMN_1818232 [Chip: ]; ILMN_1769869 [Chip: ]; 0000780279 [Chip: ]	
8395	ILMN_1736654 [Chip: ]; 0105860347 [Chip: ]; 0003780541 [Chip: ]; ILMN_1738757 [Chip: ]	
8396	0001170047 [Chip: ]; ILMN_1812105 [Chip: ]; ILMN_1701213 [Chip: ]	
8398	ILMN_1798955 [Chip: ]; ILMN_1663710 [Chip: ]; ILMN_1697654 [Chip: ]; 0000450739 [Chip: ]	
8399	ILMN_1762561 [Chip: ]; 0002230338 [Chip: ]	
84002	ILMN_1702609 [Chip: ]; 0000520433 [Chip: ]	
8402	0006110037 [Chip: ]; ILMN_1664168 [Chip: ]	
84076	0004560273 [Chip: ]; ILMN_1713533 [Chip: ]	
84105	ILMN_1651364 [Chip: ]; 0107050594 [Chip: ]	
84129	ILMN_1761058 [Chip: ]; 0004670017 [Chip: ]	
8418	-	
8424	0000870333 [Chip: ]; ILMN_1734929 [Chip: ]	
84264	ILMN_1793201 [Chip: ]; ILMN_2298860 [Chip: ]; ILMN_1706262 [Chip: ]; ILMN_1776643 [Chip: ]	
8435	ILMN_2058270 [Chip: ]	
8443	ILMN_1699859 [Chip: ]; 0003990114 [Chip: ]	
84444	-	
84532	ILMN_1752269 [Chip: ]; 0004200725 [Chip: ]	
84569	ILMN_1787196 [Chip: ]; ILMN_2111445 [Chip: ]	
84618	0004120458 [Chip: ]; ILMN_1815796 [Chip: ]	
84649	0006550164 [Chip: ]; ILMN_1681520 [Chip: ]	
84679	0005220133 [Chip: ]; 0105360184 [Chip: ]; ILMN_1774806 [Chip: ]; ILMN_1898723 [Chip: ]	
84693	ILMN_1735347 [Chip: ]; 0006450451 [Chip: ]	
847	ILMN_1651705 [Chip: ]; ILMN_1805905 [Chip: ]; 0004050500 [Chip: ]; ILMN_2151739 [Chip: ]	
84701	ILMN_1815634 [Chip: ]	
84706	ILMN_1684158 [Chip: ]; 0002680397 [Chip: ]; ILMN_1750527 [Chip: ]	
84720	ILMN_1673395 [Chip: ]; ILMN_2379931 [Chip: ]; 0005900450 [Chip: ]; ILMN_1653613 [Chip: ]; 0003170450 [Chip: ]	
84735	ILMN_1694653 [Chip: ]; 0003360605 [Chip: ]	
8479	0004670148 [Chip: ]; ILMN_1678037 [Chip: ]	
84803	0004560435 [Chip: ]; ILMN_1794875 [Chip: ]	
84812	0000050427 [Chip: ]; ILMN_1808379 [Chip: ]	
84889	0001340735 [Chip: ]	
84890	0001770750 [Chip: ]; ILMN_1690352 [Chip: ]	
84912	ILMN_1697959 [Chip: ]; ILMN_1718474 [Chip: ]; ILMN_1875772 [Chip: ]; 0001580047 [Chip: ]	
84920	ILMN_1730304 [Chip: ]; ILMN_3243268 [Chip: ]; 0006350133 [Chip: ]	
8501	ILMN_1780924 [Chip: ]; 0004560129 [Chip: ]; ILMN_1765118 [Chip: ]	
8503	ILMN_1692895 [Chip: ]; 0006130504 [Chip: ]	
8509	ILMN_2206344 [Chip: ]; ILMN_1795992 [Chip: ]; 0006420072 [Chip: ]; ILMN_1652443 [Chip: ]; ILMN_1744167 [Chip: ]	
8513	0005690026 [Chip: ]; ILMN_1720524 [Chip: ]	
8525	0003610195 [Chip: ]; ILMN_1752753 [Chip: ]; ILMN_1724977 [Chip: ]; ILMN_2261876 [Chip: ]; ILMN_1706440 [Chip: ]; ILMN_1757143 [Chip: ]; 0007000670 [Chip: ]; ILMN_1675221 [Chip: ]; 0100360010 [Chip: ]; ILMN_1659142 [Chip: ]; ILMN_2349393 [Chip: ]	
8526	-	
8527	ILMN_1735301 [Chip: ]; 0005550040 [Chip: ]; ILMN_1765326 [Chip: ]; ILMN_1655664 [Chip: ]; 0007040286 [Chip: ]; 0007040398 [Chip: ]	
8528	ILMN_1790329 [Chip: ]; ILMN_2393456 [Chip: ]; ILMN_2393461 [Chip: ]; 0001230315 [Chip: ]; 0000840576 [Chip: ]; ILMN_1677364 [Chip: ]	
8529	ILMN_1729439 [Chip: ]; 0006350239 [Chip: ]	
85320	0001740520 [Chip: ]; ILMN_1713008 [Chip: ]; 0004760047 [Chip: ]; ILMN_1732140 [Chip: ]; ILMN_2358714 [Chip: ]; ILMN_1716604 [Chip: ]	
8534	0004810441 [Chip: ]; ILMN_1677719 [Chip: ]; 0105550440 [Chip: ]	
85365	ILMN_1737945 [Chip: ]; 0002230215 [Chip: ]; ILMN_1722688 [Chip: ]; 0005360113 [Chip: ]	
8540	ILMN_1698209 [Chip: ]	
85465	ILMN_1696133 [Chip: ]	
8560	ILMN_1780058 [Chip: ]; 0006590451 [Chip: ]; 0000450022 [Chip: ]; ILMN_1667430 [Chip: ]	
8564	ILMN_1730917 [Chip: ]; 0001170577 [Chip: ]	
8566	ILMN_1764503 [Chip: ]; ILMN_1672504 [Chip: ]; 0002320324 [Chip: ]; 0006400215 [Chip: ]	
8574	ILMN_1677043 [Chip: ]; 0001340270 [Chip: ]	
8604	ILMN_1788053 [Chip: ]; 0003870215 [Chip: ]	
8608	0002850735 [Chip: ]; ILMN_1810000 [Chip: ]	
8611	0005050433 [Chip: ]; ILMN_2343278 [Chip: ]; 0006040341 [Chip: ]; ILMN_1783931 [Chip: ]; ILMN_1739161 [Chip: ]; 0006770075 [Chip: ]; ILMN_1676296 [Chip: ]	
8612	ILMN_1710170 [Chip: ]; 0004230333 [Chip: ]; ILMN_1675523 [Chip: ]; ILMN_2405156 [Chip: ]; 0001580717 [Chip: ]	
8613	ILMN_2388800 [Chip: ]; ILMN_2408683 [Chip: ]; 0004760112 [Chip: ]; ILMN_1672608 [Chip: ]; ILMN_1688868 [Chip: ]; 0004810546 [Chip: ]	
8622	ILMN_2301725 [Chip: ]; 0000630300 [Chip: ]; ILMN_1659197 [Chip: ]; ILMN_2301722 [Chip: ]	
8639	ILMN_1782086 [Chip: ]; 0000450402 [Chip: ]	
8647	0004540324 [Chip: ]; ILMN_2232066 [Chip: ]; 0106620161 [Chip: ]; ILMN_1689082 [Chip: ]	
8654	ILMN_1723230 [Chip: ]; ILMN_2408024 [Chip: ]; ILMN_1695288 [Chip: ]; ILMN_1810836 [Chip: ]; ILMN_2294653 [Chip: ]; ILMN_2282729 [Chip: ]; 0002810093 [Chip: ]; ILMN_1730241 [Chip: ]	
8659	0000450301 [Chip: ]; ILMN_1790642 [Chip: ]; ILMN_2244841 [Chip: ]; ILMN_1656368 [Chip: ]; ILMN_2406557 [Chip: ]; 0005690082 [Chip: ]; ILMN_1696099 [Chip: ]	
8671	0001580463 [Chip: ]; ILMN_1734897 [Chip: ]; ILMN_2184556 [Chip: ]	
8693	0006200603 [Chip: ]; ILMN_1739297 [Chip: ]	
8694	ILMN_3237409 [Chip: ]; ILMN_3280238 [Chip: ]; ILMN_3199483 [Chip: ]	
8703	0000730037 [Chip: ]; ILMN_1692267 [Chip: ]	
8704	0001980670 [Chip: ]; ILMN_1753755 [Chip: ]; ILMN_1712518 [Chip: ]; ILMN_1680732 [Chip: ]; ILMN_1806508 [Chip: ]	
8705	ILMN_1690682 [Chip: ]; 0001980242 [Chip: ]	
8706	0006760039 [Chip: ]; ILMN_2325347 [Chip: ]; ILMN_1732822 [Chip: ]; ILMN_1787595 [Chip: ]; 0002230156 [Chip: ]; ILMN_1815287 [Chip: ]; 0002850731 [Chip: ]; ILMN_1726840 [Chip: ]	
8714	0001050577 [Chip: ]; ILMN_1717466 [Chip: ]	
873	ILMN_1809003 [Chip: ]; 0001580541 [Chip: ]	
8733	0002060435 [Chip: ]; ILMN_1769702 [Chip: ]	
874	0002340364 [Chip: ]; ILMN_1652237 [Chip: ]	
875	0005270647 [Chip: ]; ILMN_1804735 [Chip: ]	
8760	0005130484 [Chip: ]; ILMN_1725917 [Chip: ]; ILMN_1790973 [Chip: ]; 0100870037 [Chip: ]	
8776	ILMN_1876121 [Chip: ]; 0004480494 [Chip: ]; ILMN_1660976 [Chip: ]; ILMN_1741556 [Chip: ]	
8781	-	
8789	ILMN_1804005 [Chip: ]; 0002230463 [Chip: ]	
8790	0004050047 [Chip: ]; ILMN_1727878 [Chip: ]	
8801	0000670161 [Chip: ]; ILMN_1652379 [Chip: ]	
8802	ILMN_1779616 [Chip: ]; 0001660372 [Chip: ]	
8803	-	
8813	0005340139 [Chip: ]; ILMN_2105308 [Chip: ]; ILMN_1658992 [Chip: ]	
8818	0001740397 [Chip: ]; ILMN_1732049 [Chip: ]; 0002480091 [Chip: ]; ILMN_1804618 [Chip: ]	
8821	ILMN_2198878 [Chip: ]; 0002760341 [Chip: ]; ILMN_1767480 [Chip: ]; 0105890369 [Chip: ]	
8824	0006660524 [Chip: ]; ILMN_2362681 [Chip: ]; ILMN_1696675 [Chip: ]	
883	0003610670 [Chip: ]; ILMN_1764096 [Chip: ]	
8833	-	
8836	0000630438 [Chip: ]; ILMN_2195914 [Chip: ]; ILMN_1681754 [Chip: ]; 0100940176 [Chip: ]	
8854	ILMN_1748538 [Chip: ]; 0007000010 [Chip: ]; ILMN_2383707 [Chip: ]; 0000050332 [Chip: ]	
8867	0002230671 [Chip: ]; ILMN_1701991 [Chip: ]; ILMN_1683647 [Chip: ]; ILMN_1762303 [Chip: ]; ILMN_2393968 [Chip: ]; 0004010609 [Chip: ]	
8869	ILMN_2388701 [Chip: ]; ILMN_1713496 [Chip: ]; 0006020132 [Chip: ]	
8871	ILMN_2215119 [Chip: ]; ILMN_1751749 [Chip: ]; 0006840161 [Chip: ]	
8875	0003840670 [Chip: ]; ILMN_1692546 [Chip: ]; ILMN_1758864 [Chip: ]; 0000610195 [Chip: ]; ILMN_1678939 [Chip: ]; 0001240132 [Chip: ]	
8876	0006380017 [Chip: ]; ILMN_1674574 [Chip: ]; ILMN_1712365 [Chip: ]	
8877	ILMN_1774153 [Chip: ]; ILMN_1702032 [Chip: ]; 0000610138 [Chip: ]; ILMN_2357134 [Chip: ]; 0000380541 [Chip: ]	
8879	ILMN_1761531 [Chip: ]; 0006100273 [Chip: ]; 0100520541 [Chip: ]	
8884	ILMN_1741054 [Chip: ]; 0006420292 [Chip: ]	
8897	0002120041 [Chip: ]; 0006450400 [Chip: ]; ILMN_1739641 [Chip: ]; ILMN_1676254 [Chip: ]; ILMN_2380605 [Chip: ]; 0002120037 [Chip: ]; ILMN_1803925 [Chip: ]	
8898	ILMN_1898297 [Chip: ]; ILMN_2351029 [Chip: ]; ILMN_1659952 [Chip: ]; 0002260487 [Chip: ]	
8908	ILMN_1684017 [Chip: ]; ILMN_2245686 [Chip: ]; ILMN_1815225 [Chip: ]; ILMN_2319424 [Chip: ]	
8942	ILMN_1737514 [Chip: ]	
8972	0001580288 [Chip: ]; ILMN_1712999 [Chip: ]; ILMN_1781734 [Chip: ]	
8974	ILMN_2381697 [Chip: ]; 0002470056 [Chip: ]; ILMN_2280135 [Chip: ]	
8985	ILMN_1714350 [Chip: ]; 0001410368 [Chip: ]; ILMN_1774836 [Chip: ]	
89869	ILMN_1757769 [Chip: ]; 0000510181 [Chip: ]	
89874	0000520181 [Chip: ]	
8992	0001940132 [Chip: ]; ILMN_1715635 [Chip: ]; ILMN_2071937 [Chip: ]	
9016	0005690324 [Chip: ]; ILMN_1743770 [Chip: ]	
90161	ILMN_2298755 [Chip: ]; 0003120162 [Chip: ]; ILMN_1739429 [Chip: ]; 0003120270 [Chip: ]; ILMN_2415583 [Chip: ]	
9023	ILMN_1741021 [Chip: ]; 0004560315 [Chip: ]	
90423	ILMN_1810235 [Chip: ]; 0002230736 [Chip: ]	
9045	0100430129 [Chip: ]; ILMN_1687237 [Chip: ]; ILMN_1786242 [Chip: ]; ILMN_1726460 [Chip: ]; ILMN_2404850 [Chip: ]	
9056	ILMN_1810275 [Chip: ]; 0007100487 [Chip: ]	
9057	ILMN_1812559 [Chip: ]; 0001090519 [Chip: ]; ILMN_2324561 [Chip: ]	
9058	ILMN_1792744 [Chip: ]; 0004850369 [Chip: ]	
9060	ILMN_1668675 [Chip: ]; 0004200546 [Chip: ]; ILMN_2410929 [Chip: ]	
9061	ILMN_2224103 [Chip: ]; ILMN_1781819 [Chip: ]; 0002360528 [Chip: ]	
90701	-	
9091	0000460739 [Chip: ]; 0005420746 [Chip: ]; ILMN_1701413 [Chip: ]	
9114	0006660242 [Chip: ]; ILMN_1795826 [Chip: ]	
91227	ILMN_1686531 [Chip: ]; ILMN_1787180 [Chip: ]; ILMN_1748309 [Chip: ]; 0004120064 [Chip: ]; ILMN_1652604 [Chip: ]; 0006290338 [Chip: ]; ILMN_3249311 [Chip: ]; ILMN_1813658 [Chip: ]; ILMN_1722975 [Chip: ]; ILMN_2274240 [Chip: ]; ILMN_2368585 [Chip: ]; ILMN_1663324 [Chip: ]; ILMN_1674293 [Chip: ]; 0002640471 [Chip: ]; ILMN_2403896 [Chip: ]; 0004670647 [Chip: ]; ILMN_1651236 [Chip: ]	
9123	ILMN_1808982 [Chip: ]; ILMN_2364022 [Chip: ]	
91373	0000070725 [Chip: ]; ILMN_1653712 [Chip: ]	
9152	ILMN_1724641 [Chip: ]	
9153	0000110594 [Chip: ]; ILMN_1801886 [Chip: ]	
9154	0002370551 [Chip: ]; ILMN_1739925 [Chip: ]; 0003870035 [Chip: ]; ILMN_1815165 [Chip: ]	
9162	0107000315 [Chip: ]; 0000430725 [Chip: ]; ILMN_1718266 [Chip: ]	
9167	ILMN_1727256 [Chip: ]; 0003440324 [Chip: ]; 0006100097 [Chip: ]; ILMN_3237665 [Chip: ]	
91703	ILMN_1670193 [Chip: ]; 0000730093 [Chip: ]	
91734	ILMN_1727756 [Chip: ]; 0005080154 [Chip: ]	
9187	0006380092 [Chip: ]; ILMN_1747395 [Chip: ]	
9194	0001410364 [Chip: ]; ILMN_1810053 [Chip: ]; ILMN_1847494 [Chip: ]	
9197	ILMN_1702683 [Chip: ]; 0005220286 [Chip: ]	
92086	ILMN_1686531 [Chip: ]; ILMN_1787180 [Chip: ]; ILMN_1748309 [Chip: ]; 0004120064 [Chip: ]; ILMN_1652604 [Chip: ]; 0006290338 [Chip: ]; ILMN_3249311 [Chip: ]; ILMN_1813658 [Chip: ]; ILMN_1722975 [Chip: ]; ILMN_2274240 [Chip: ]; ILMN_2368585 [Chip: ]; ILMN_1663324 [Chip: ]; ILMN_1692188 [Chip: ]; ILMN_1680730 [Chip: ]; ILMN_1651236 [Chip: ]; 0002690347 [Chip: ]; 0000070411 [Chip: ]; 0002690364 [Chip: ]; ILMN_3306988 [Chip: ]	
9227	ILMN_1673491 [Chip: ]	
9245	0001780707 [Chip: ]; ILMN_1712082 [Chip: ]	
92483	0004120040 [Chip: ]; ILMN_1719788 [Chip: ]; ILMN_2151698 [Chip: ]	
92579	0001050059 [Chip: ]; ILMN_1806962 [Chip: ]; ILMN_2127477 [Chip: ]	
92745	0004760136 [Chip: ]; ILMN_1695058 [Chip: ]	
9296	ILMN_1678308 [Chip: ]; 0004150026 [Chip: ]; ILMN_2099783 [Chip: ]	
93010	0000770280 [Chip: ]; ILMN_1721523 [Chip: ]	
93034	ILMN_1749827 [Chip: ]; ILMN_1756623 [Chip: ]; 0000070044 [Chip: ]	
93100	ILMN_1710752 [Chip: ]; 0001690110 [Chip: ]	
93183	ILMN_1799860 [Chip: ]; 0005670014 [Chip: ]	
9331	0005420487 [Chip: ]; ILMN_1732555 [Chip: ]	
9334	ILMN_1653749 [Chip: ]; 0001500168 [Chip: ]; ILMN_1685824 [Chip: ]	
9348	ILMN_1801769 [Chip: ]; 0000870647 [Chip: ]	
93492	ILMN_1654031 [Chip: ]; ILMN_2364369 [Chip: ]; ILMN_1785010 [Chip: ]; 0002760551 [Chip: ]	
9365	0005270735 [Chip: ]; ILMN_2352077 [Chip: ]; ILMN_1697015 [Chip: ]	
9374	ILMN_1660337 [Chip: ]; ILMN_1676689 [Chip: ]; 0000110441 [Chip: ]; ILMN_1750664 [Chip: ]	
9377	-	
9380	ILMN_1664798 [Chip: ]; ILMN_3201290 [Chip: ]; 0002190706 [Chip: ]	
9388	0003120685 [Chip: ]; ILMN_1689037 [Chip: ]; ILMN_2189027 [Chip: ]	
9390	0002690427 [Chip: ]; ILMN_1777665 [Chip: ]	
9394	0100510280 [Chip: ]	
93979	0001570010 [Chip: ]	
94005	ILMN_1691291 [Chip: ]; 0006130068 [Chip: ]	
94033	0004780040 [Chip: ]; ILMN_1702498 [Chip: ]	
9415	ILMN_1763151 [Chip: ]; 0003610575 [Chip: ]; ILMN_2075065 [Chip: ]	
9420	ILMN_1701661 [Chip: ]; 0002480100 [Chip: ]	
9435	ILMN_1794011 [Chip: ]; 0006380541 [Chip: ]	
9453	0002940520 [Chip: ]; ILMN_2346856 [Chip: ]; ILMN_1692276 [Chip: ]	
9468	0003840333 [Chip: ]; ILMN_1811597 [Chip: ]	
9469	0006290132 [Chip: ]; ILMN_1723481 [Chip: ]	
948	ILMN_1784863 [Chip: ]; ILMN_1665132 [Chip: ]	
9481	ILMN_1698726 [Chip: ]	
9487	ILMN_1760332 [Chip: ]; 0002970086 [Chip: ]	
9488	ILMN_1733311 [Chip: ]; 0002450056 [Chip: ]	
9489	0002370411 [Chip: ]; ILMN_2075051 [Chip: ]	
949	ILMN_1668387 [Chip: ]; ILMN_2183409 [Chip: ]; 0005670270 [Chip: ]	
9497	ILMN_1808354 [Chip: ]; 0001340204 [Chip: ]; ILMN_2200917 [Chip: ]	
9498	0001190358 [Chip: ]; ILMN_2303669 [Chip: ]; 0003120577 [Chip: ]; ILMN_3301974 [Chip: ]; ILMN_1738300 [Chip: ]	
95	-	
9514	0001690603 [Chip: ]; ILMN_1729905 [Chip: ]	
9517	0005860142 [Chip: ]; ILMN_1704290 [Chip: ]	
952	0103360332 [Chip: ]; 0000870168 [Chip: ]; ILMN_1754039 [Chip: ]; ILMN_2233783 [Chip: ]	
953	0006200332 [Chip: ]; ILMN_1773125 [Chip: ]	
9536	ILMN_1713829 [Chip: ]; 0005340075 [Chip: ]	
954	ILMN_1651599 [Chip: ]; 0001170338 [Chip: ]; ILMN_1749553 [Chip: ]	
955	0005360309 [Chip: ]; ILMN_2091792 [Chip: ]	
9550	0002510114 [Chip: ]; ILMN_1784523 [Chip: ]	
9551	ILMN_2310621 [Chip: ]; ILMN_2307883 [Chip: ]	
956	ILMN_1775114 [Chip: ]; 0000450551 [Chip: ]; ILMN_2087941 [Chip: ]	
9563	ILMN_2198823 [Chip: ]; 0005670465 [Chip: ]; ILMN_1721136 [Chip: ]	
957	0001850056 [Chip: ]; ILMN_1745849 [Chip: ]	
9583	0000380059 [Chip: ]; ILMN_1806304 [Chip: ]	
9588	ILMN_1803180 [Chip: ]; 0004730129 [Chip: ]	
9615	0001450093 [Chip: ]; ILMN_1674949 [Chip: ]; ILMN_1812494 [Chip: ]	
9651	ILMN_1748410 [Chip: ]; ILMN_2061565 [Chip: ]; 0102350402 [Chip: ]; ILMN_1706872 [Chip: ]; 0001190372 [Chip: ]	
9653	ILMN_1738987 [Chip: ]; 0006220020 [Chip: ]	
97	ILMN_1694233 [Chip: ]; 0005860292 [Chip: ]; ILMN_1686432 [Chip: ]	
978	ILMN_1714592 [Chip: ]; 0003360301 [Chip: ]	
9789	ILMN_2213247 [Chip: ]; ILMN_1809488 [Chip: ]; ILMN_1720819 [Chip: ]; 0006590706 [Chip: ]	
9791	ILMN_1688753 [Chip: ]; 0005700184 [Chip: ]	
98	0003830136 [Chip: ]; 0003610048 [Chip: ]; ILMN_2158705 [Chip: ]; ILMN_1697550 [Chip: ]	
