PROBE_ID	cal27_1	cal27_2	cal27_3
ILMN_3191902	5.11237	3.94346	4.47882
ILMN_3273456	6.37821	6.46786	6.7555
ILMN_3270846	5.6875	5.73171	5.84636
ILMN_3181916	5.6306	5.67404	5.27367
ILMN_3180628	4.93597	3.93342	5.09092
ILMN_3243603	5.40351	5.34936	4.58807
ILMN_3268214	5.04202	5.41802	5.13356
ILMN_3252621	5.98769	5.61429	5.66497
ILMN_3264112	11.793	11.3494	11.631
ILMN_3258546	5.71792	6.14445	6.12601
ILMN_3265021	5.81649	5.41392	5.09391
ILMN_3263076	4.18187	4.85196	5.23345
ILMN_3181136	5.13071	4.93597	4.76148
ILMN_3178252	12.7508	12.0168	11.2647
ILMN_3183573	4.55265	4.68959	4.71669
ILMN_3255260	5.21734	4.82738	4.29073
ILMN_3272436	4.17427	4.7317	5.19606
ILMN_3236965	5.0117	5.30327	4.67574
ILMN_3259124	5.86798	5.23001	4.98897
ILMN_3193687	4.71655	5.05229	5.12607
ILMN_3267568	4.93638	4.74999	5.25717
ILMN_3182996	4.5904	4.98338	5.09738
ILMN_3235690	4.72048	4.648	4.92169
ILMN_3178295	5.06463	5.03857	5.28583
ILMN_3258698	4.62096	4.95502	4.97648
ILMN_3179396	5.31778	5.62774	5.86063
ILMN_3190392	5.19975	5.62395	5.10122
ILMN_3252072	4.40243	4.2891	5.04428
ILMN_3181221	4.76561	4.99561	4.61879
ILMN_3187843	4.29725	4.62512	3.91333
ILMN_3270043	5.09763	4.79233	4.60142
ILMN_3268962	4.48245	4.81938	5.24263
ILMN_3194217	13.3726	13.6856	12.9476
ILMN_3270683	4.04827	4.25252	4.49568
ILMN_3179844	5.30731	4.76825	5.38024
ILMN_3254413	4.98231	4.67975	5.15619
ILMN_3270479	4.86134	5.02545	4.29651
ILMN_3273185	5.19951	5.2079	4.76668
ILMN_3183896	4.79169	5.36851	5.35303
ILMN_3256894	5.90928	5.90711	5.24537
ILMN_3178544	4.75392	4.6569	4.80612
ILMN_3182020	5.22396	5.52715	5.32203
ILMN_3185234	4.51978	4.75727	5.1323
ILMN_3240773	5.8742	6.0794	6.53449
ILMN_3177250	4.51589	4.41153	4.83899
ILMN_3267852	4.7553	5.11754	5.42223
ILMN_3190465	4.91484	4.27435	5.06061
ILMN_3251901	4.93543	5.08679	5.21646
ILMN_3176214	4.56377	4.8014	4.86216
ILMN_3256751	5.73176	5.02122	5.27345
ILMN_3180291	5.17448	5.06881	4.87635
ILMN_3182868	5.24985	4.9925	4.60643
ILMN_3259809	4.99319	5.53658	5.38765
ILMN_3183346	5.27121	4.68271	4.53088
ILMN_3265505	4.38661	4.85085	5.36836
ILMN_3180960	5.66111	5.83615	4.62308
ILMN_3257429	5.36748	5.40992	5.4507
ILMN_3254519	4.71669	3.84833	4.25632
ILMN_3255741	4.73467	5.61006	5.298
ILMN_3252167	4.44807	3.58503	4.39018
ILMN_3187744	6.74849	7.28687	6.71905
ILMN_3269342	4.75657	4.77632	4.41201
ILMN_3269141	4.15602	4.52937	4.71101
ILMN_3261342	4.69266	4.14492	4.88092
ILMN_3259138	5.04072	4.42321	4.92194
ILMN_3266294	5.37365	5.04472	4.99681
ILMN_3181397	4.86773	5.12486	4.38639
ILMN_3265143	8.76576	7.62766	7.69724
ILMN_3257178	4.59197	5.54741	5.95899
ILMN_3272658	4.54005	4.48538	4.81207
ILMN_3181723	5.1512	5.02872	4.94973
ILMN_3187903	5.14195	5.19879	4.96914
ILMN_3270993	4.77471	4.48954	5.17445
ILMN_3191416	4.59882	4.95211	5.65415
ILMN_3251910	4.31407	4.75914	4.65751
ILMN_3182735	5.29949	5.01414	5.5545
ILMN_3272096	5.12127	5.20486	4.4626
ILMN_3182120	6.57325	6.34706	6.56852
ILMN_3271952	3.93532	4.4251	5.01486
ILMN_3251820	4.70287	5.12754	5.58435
ILMN_3273222	5.39417	5.52248	5.89893
ILMN_3248132	5.41688	5.52991	5.93326
ILMN_3255336	4.77191	4.33754	4.41882
ILMN_3181543	5.28914	4.87093	4.95845
ILMN_3194248	6.9987	7.38909	7.67751
ILMN_3269373	4.7541	5.33689	4.99858
ILMN_3272733	5.56457	5.2477	5.75395
ILMN_3269052	5.1109	4.1799	4.98256
ILMN_3252446	7.0503	7.45865	7.53578
ILMN_3270833	5.36342	5.39347	4.91671
ILMN_3255511	4.90955	4.81544	5.0124
ILMN_3236239	6.93121	7.07082	6.44501
ILMN_3232254	4.48429	4.95122	4.77101
ILMN_3188722	4.46649	4.41972	4.62058
ILMN_3190596	7.44124	8.04776	7.84614
ILMN_3266128	14.1878	14.3021	14.1315
ILMN_3259176	4.62379	4.94582	5.74286
ILMN_3264822	4.59701	5.26646	4.59209
ILMN_3188357	5.4868	5.39285	5.55129
ILMN_3266471	8.72657	8.66677	8.97745
ILMN_3185263	4.80737	4.03786	4.81572
ILMN_3234410	5.78375	4.90182	5.58287
ILMN_3184741	5.32735	4.91273	4.79938
ILMN_3267012	5.2312	5.64363	5.16988
ILMN_3193918	5.52025	6.22759	6.08859
ILMN_3267777	4.86905	4.61208	4.87969
ILMN_3177271	10.0653	10.2814	10.1194
ILMN_3256868	8.50846	8.19162	8.11906
ILMN_3269852	5.76698	5.48324	5.8023
ILMN_3252960	5.14845	3.66667	5.08876
ILMN_3266944	8.82413	9.11737	8.0365
ILMN_3257145	5.83416	5.77202	6.0959
ILMN_3263007	7.10392	6.99928	7.11272
ILMN_3259899	4.8018	5.54505	5.33355
ILMN_3260859	5.72939	5.4919	5.538
ILMN_3184950	4.00135	5.17932	4.92827
ILMN_3188541	5.29738	4.81744	4.91712
ILMN_3272546	4.62945	5.49702	5.58837
ILMN_3259185	5.23062	5.21081	5.3492
ILMN_3191898	5.07799	5.18487	4.63063
ILMN_3268119	4.79702	4.90904	4.60052
ILMN_3264989	4.79965	4.78252	5.06811
ILMN_3269021	5.81306	5.47671	5.04607
ILMN_3186902	5.05211	4.51222	4.99045
ILMN_3236732	5.65969	6.08649	5.62478
ILMN_3258171	5.15433	5.21638	4.49626
ILMN_3177654	4.78207	5.13836	4.76048
ILMN_3270804	5.21831	5.12262	5.21312
ILMN_3255971	6.66494	6.84844	7.23762
ILMN_3254492	10.8672	11.1094	11.0686
ILMN_3182451	4.82816	4.86328	5.26144
ILMN_3258914	5.84081	5.54762	5.778
ILMN_3271138	6.29004	5.53594	5.6275
ILMN_3270430	5.3911	4.40519	5.13904
ILMN_3193623	9.39205	9.38695	8.87494
ILMN_3251876	4.50396	4.59349	5.29474
ILMN_3254278	4.82153	6.01228	5.44853
ILMN_3183794	5.30626	5.2701	4.55696
ILMN_3264387	4.50074	4.73407	5.26605
ILMN_3259374	4.99247	5.09101	5.12688
ILMN_3182912	4.7984	4.4294	5.04982
ILMN_3263968	5.68839	4.87102	5.05159
ILMN_3241692	8.48905	8.58865	8.67806
ILMN_3179620	6.92747	7.16033	7.04415
ILMN_3268717	5.21651	5.46209	5.92222
ILMN_3252033	5.10297	4.56288	5.04678
ILMN_3193094	4.8599	4.8873	4.63113
ILMN_3259146	10.8982	11.0362	10.2173
ILMN_3182762	8.0097	8.07944	7.64607
ILMN_3259223	11.9449	11.9054	10.8059
ILMN_3270528	5.18818	5.15695	5.98496
ILMN_3194067	5.23857	5.30415	5.24623
ILMN_3182069	4.8649	4.6931	4.77794
ILMN_3263290	5.93004	5.51349	6.2457
ILMN_3252185	5.50871	5.46872	5.60122
ILMN_3268919	4.8294	5.01773	4.20999
ILMN_3187595	4.42452	3.98907	2.68375
ILMN_3183003	4.89693	4.62672	5.08081
ILMN_3189252	5.28299	4.50406	6.11826
ILMN_3255269	5.16479	5.59246	4.78983
ILMN_3259553	5.491	5.83353	5.32102
ILMN_3188631	4.8016	4.40047	4.73116
ILMN_3260133	5.01318	5.11881	4.79115
ILMN_3235196	6.66951	5.96995	6.02345
ILMN_3264629	4.90879	4.2954	4.68832
ILMN_3188162	4.78731	4.22	4.41082
ILMN_3180831	5.34194	5.31395	4.89876
ILMN_3264066	5.09908	5.50158	5.10755
ILMN_3187628	4.9482	4.96262	4.96269
ILMN_3187435	4.73756	4.77729	5.1165
ILMN_3268507	4.70518	4.41893	4.95668
ILMN_3192034	5.10287	4.94843	5.10709
ILMN_3190226	4.31358	4.185	4.9042
ILMN_3271122	11.1534	11.1417	10.7136
ILMN_3269006	5.08671	4.77153	4.91067
ILMN_3271581	5.19915	5.01892	5.04295
ILMN_3195119	5.59696	5.48145	5.63374
ILMN_3188449	5.52055	4.80043	4.90596
ILMN_3254819	4.71355	4.92206	5.15894
ILMN_3254322	15.1657	15.0516	15.1066
ILMN_3254984	9.91831	9.92348	9.59635
ILMN_3269460	5.48348	5.49399	5.3207
ILMN_3187754	4.68975	4.72115	5.33294
ILMN_3185223	5.21415	5.13111	5.18015
ILMN_3273069	4.93547	4.96397	4.6171
ILMN_3262761	4.70386	4.87265	4.65286
ILMN_3273229	6.89829	7.28991	6.55099
ILMN_3260546	4.62876	4.12997	4.89846
ILMN_3266783	5.26094	4.71794	4.82008
ILMN_3176709	4.49172	4.60079	4.90891
ILMN_3273144	4.97418	4.93629	4.75928
ILMN_3180498	4.30595	5.47544	4.69632
ILMN_3270310	5.5875	4.71939	4.59754
ILMN_3183755	5.83646	5.2518	5.55908
ILMN_3267232	5.14312	5.00047	4.91183
ILMN_3252785	4.93629	5.49272	5.66327
ILMN_3181347	5.13409	4.48228	4.24653
ILMN_3272714	4.4739	4.91563	4.75617
ILMN_3182422	7.88615	8.68817	8.15629
ILMN_3253560	4.96742	4.88623	5.71806
ILMN_3176828	4.27119	3.92971	4.82312
ILMN_3254666	4.22274	4.96617	4.60894
ILMN_3185429	5.09391	4.75677	4.95138
ILMN_3262645	5.13629	5.54843	4.724
ILMN_3184682	5.48533	5.76129	5.22204
ILMN_3189005	5.2934	5.56849	4.2082
ILMN_3254046	4.47718	5.12123	4.57069
ILMN_3259180	4.38932	5.42335	4.81054
ILMN_3249161	4.71412	5.22514	5.16291
ILMN_3176202	4.7457	4.70022	4.7828
ILMN_3273198	4.6494	4.98974	5.00327
ILMN_3257475	7.63311	7.66055	7.73053
ILMN_3181011	4.40415	4.48524	4.87908
ILMN_3268304	5.1633	4.50218	4.01725
ILMN_3184582	4.42548	4.43792	4.60773
ILMN_3255770	5.28774	4.66529	5.01362
ILMN_3179309	5.0291	5.51544	5.54324
ILMN_3268697	8.73074	8.6009	7.00546
ILMN_3178621	4.91922	5.00226	5.21309
ILMN_3270411	7.62735	7.73256	7.79425
ILMN_3188593	4.8386	4.68059	4.38166
ILMN_3256742	14.4819	14.455	13.8194
ILMN_3259736	5.31144	5.46769	5.47136
ILMN_3187403	4.52423	4.99241	4.85707
ILMN_3263864	4.09083	3.8691	4.74659
ILMN_3261022	6.04417	6.06322	6.3227
ILMN_3271587	6.9319	6.90936	6.73168
ILMN_3190019	5.29221	5.78046	5.70924
ILMN_3262217	4.58639	4.95938	4.15998
ILMN_3194432	5.0625	4.67523	4.52786
ILMN_3270896	4.15374	4.37912	4.8141
ILMN_3270315	5.30936	5.38014	4.67821
ILMN_3181356	4.60091	5.12842	4.75828
ILMN_3263585	5.3484	4.9725	4.77954
ILMN_3187713	5.09355	4.6404	4.87183
ILMN_3269904	4.68956	4.40796	4.63627
ILMN_3266725	5.20346	4.86875	4.9806
ILMN_3177840	4.71018	4.81431	5.09112
ILMN_3188800	5.30795	5.36145	5.34803
ILMN_3270626	4.40961	5.37708	3.58275
ILMN_3252395	5.7175	5.63237	4.64714
ILMN_3272374	4.45787	4.72321	4.7406
ILMN_3195903	4.23516	4.6417	4.68985
ILMN_3253637	4.36916	4.19925	3.77542
ILMN_3177176	4.83029	3.73564	4.78073
ILMN_3255826	4.995	5.08222	5.25651
ILMN_3267309	4.93914	4.47992	5.4466
ILMN_3259687	4.62	4.30227	4.72563
ILMN_3259712	7.11872	6.66412	6.84208
ILMN_3263533	4.93086	5.13986	5.59308
ILMN_3182942	6.902	7.2526	7.51564
ILMN_3263018	4.96154	3.62259	4.48842
ILMN_3191030	7.16681	6.95841	7.09997
ILMN_3255035	4.98093	4.59921	4.22196
ILMN_3187300	4.01677	4.59726	5.05589
ILMN_3272590	6.0446	6.03433	5.98738
ILMN_3261875	5.2672	4.75931	5.02791
ILMN_3193796	5.20766	5.50328	5.43022
ILMN_3271858	5.08492	4.01089	4.71269
ILMN_3187479	7.65984	7.3011	7.46148
ILMN_3188132	3.45957	5.24619	5.20238
ILMN_3255202	4.78486	5.30501	5.52648
ILMN_3258499	4.82392	5.21273	5.00177
ILMN_3234948	4.81243	4.75978	4.64134
ILMN_3256004	12.4525	12.4782	11.7447
ILMN_3267286	4.35069	4.42152	4.61041
ILMN_3268067	5.83104	5.43022	5.76298
ILMN_3191596	5.54786	5.62696	5.51491
ILMN_3258346	6.68238	6.9073	6.98789
ILMN_3187586	5.27078	5.16053	4.78746
ILMN_3269005	4.77954	4.63063	5.00874
ILMN_3258730	5.05166	4.82553	4.46087
ILMN_3179802	4.78212	5.22505	4.95031
ILMN_3238031	4.97436	4.91235	4.71432
ILMN_3248460	5.08833	4.551	4.86912
ILMN_3187379	4.79029	4.90089	5.13237
ILMN_3261345	8.96458	8.5023	8.32027
ILMN_3194394	4.70298	5.10549	4.79166
ILMN_3270859	4.84249	4.71405	4.97876
ILMN_3252903	5.09472	4.73987	5.28157
ILMN_3270442	4.85123	4.3709	5.24242
ILMN_3264073	9.77764	9.79037	9.36284
ILMN_3187429	6.39801	6.80621	6.56421
ILMN_3178284	5.55685	4.70236	4.98548
ILMN_3259560	4.96804	4.96341	4.95568
ILMN_3182981	4.8039	5.04032	3.95195
ILMN_3260465	5.57787	4.78535	5.40512
ILMN_3269076	5.3084	5.46438	4.93948
ILMN_3239684	5.58737	5.46514	4.59726
ILMN_3195563	4.70571	5.01528	5.47851
ILMN_3195376	5.17288	4.46942	4.68767
ILMN_3273493	8.81158	9.31361	9.08607
ILMN_3180409	6.20847	6.07405	5.87972
ILMN_3262355	5.28204	5.28864	4.97595
ILMN_3175715	4.82079	4.51752	4.45752
ILMN_3267319	4.62058	5.35138	4.50455
ILMN_3258887	5.2724	4.75456	4.62958
ILMN_3252113	5.0443	4.67059	4.98437
ILMN_3175662	4.63924	5.14366	4.9141
ILMN_3262691	5.19828	4.35913	4.71069
ILMN_3189188	4.3993	4.32177	4.80226
ILMN_3272267	4.42242	4.90219	4.65451
ILMN_3271872	4.43023	4.33667	4.69057
ILMN_3260148	5.25424	5.09731	5.22621
ILMN_3238283	7.45003	6.82843	7.32897
ILMN_3267559	4.79667	5.08561	4.83034
ILMN_3183936	4.79825	4.78884	5.23547
ILMN_3266014	5.3706	4.94903	4.30894
ILMN_3273706	6.70785	6.89733	6.79638
ILMN_3189339	4.59568	5.15554	5.64964
ILMN_3231667	4.60732	5.01115	5.73519
ILMN_3233050	5.03493	5.44957	5.28117
ILMN_3257864	4.46354	4.74118	4.20618
ILMN_3181400	4.85291	4.27718	4.35242
ILMN_3272613	5.05204	5.07849	4.53186
ILMN_3179392	4.86641	5.12855	4.82253
ILMN_3181439	5.39132	4.91461	4.96981
ILMN_3263443	4.25596	4.2394	4.25224
ILMN_3187317	5.26049	4.88816	5.03643
ILMN_3247621	4.79123	4.36538	4.55329
ILMN_3261938	8.50316	8.48472	7.76165
ILMN_3188156	5.06649	4.50957	4.81407
ILMN_3269119	5.11349	4.95314	4.37132
ILMN_3272595	4.01838	4.54734	3.89978
ILMN_3256375	5.2916	4.17338	4.58086
ILMN_3183544	12.3688	11.9388	11.711
ILMN_3266197	7.20196	7.41535	7.18712
ILMN_3259479	5.36952	4.62177	5.11504
ILMN_3183990	5.02561	5.02986	4.66106
ILMN_3178698	4.26113	5.15749	4.56062
ILMN_3267820	4.5094	4.59476	5.00242
ILMN_3181695	10.4027	10.4236	10.5088
ILMN_3231979	5.47892	5.42496	4.57845
ILMN_3181328	6.0832	6.49625	6.99673
ILMN_3252795	4.17534	4.97756	4.66529
ILMN_3253527	5.29144	5.40477	5.01603
ILMN_3230403	4.67015	4.97319	4.89798
ILMN_3188099	7.74808	7.25816	7.38959
ILMN_3233787	4.72304	4.51981	4.42061
ILMN_3192398	5.04954	4.92635	5.40517
ILMN_3196109	4.35563	5.072	5.13348
ILMN_3267333	5.03748	5.01612	5.11323
ILMN_3188477	4.38605	5.39905	4.7063
ILMN_3188976	5.1267	5.06757	5.3339
ILMN_3237196	5.25781	5.44274	5.14206
ILMN_3244571	5.03639	4.54819	5.01793
ILMN_3194276	4.8104	5.1003	5.04861
ILMN_3231935	5.57012	5.79444	5.50855
ILMN_3270706	5.19837	4.79087	4.76506
ILMN_3244638	4.19479	5.07189	5.0522
ILMN_3183470	4.94359	5.38959	5.82403
ILMN_3272081	5.5459	4.64596	4.28436
ILMN_3233132	4.76468	5.15633	5.95721
ILMN_3233091	6.47727	6.13846	5.97312
ILMN_3189504	4.91949	4.87766	5.05602
ILMN_3244833	4.86095	4.07772	4.33355
ILMN_3272702	5.41916	4.84648	4.70282
ILMN_3274045	5.28393	5.23936	4.15225
ILMN_3272109	5.64865	5.19915	5.802
ILMN_3253990	5.68242	6.13053	5.51229
ILMN_3186853	5.4628	5.34698	4.6486
ILMN_3195138	4.82758	5.03074	4.97289
ILMN_3248619	4.44722	4.52969	5.05406
ILMN_3255996	4.81525	4.72029	4.59946
ILMN_3265833	4.83253	4.17516	4.13092
ILMN_3187770	4.5203	4.80848	4.90869
ILMN_3273909	4.84846	3.80378	4.89265
ILMN_3265338	5.14075	4.93371	4.32028
ILMN_3270866	4.96545	5.70294	5.13882
ILMN_3191861	5.03456	5.04453	4.75967
ILMN_3268329	4.89375	5.01495	4.64358
ILMN_3274014	5.91477	5.82619	5.6983
ILMN_3249566	5.13157	4.98165	4.46075
ILMN_3188269	5.27224	4.70553	4.7383
ILMN_3273365	4.762	4.80511	4.48891
ILMN_3253105	4.73596	4.45298	4.3385
ILMN_3267800	6.78362	6.11265	5.47263
ILMN_3184433	5.50866	5.28223	5.9221
ILMN_3271128	4.99399	5.06055	5.2992
ILMN_3178320	4.80411	5.33864	5.02472
ILMN_3256445	5.64351	6.15718	5.22603
ILMN_3190972	7.71994	7.75609	7.25149
ILMN_3267438	6.04208	6.03719	5.82163
ILMN_3248018	4.36045	4.7672	4.5094
ILMN_3182487	4.62314	5.43476	4.69801
ILMN_3190482	5.2891	4.249	4.70287
ILMN_3270853	5.69929	5.41133	6.27105
ILMN_3181344	5.26165	5.03854	4.99149
ILMN_3244935	11.2275	11.1199	10.7522
ILMN_3183069	4.8557	4.59305	4.77197
ILMN_3273768	5.16907	4.82392	5.01503
ILMN_3237372	5.13918	4.47524	4.636
ILMN_3273829	5.20545	4.6321	5.28535
ILMN_3188500	4.9232	5.08392	5.02464
ILMN_3272522	3.99781	4.7357	4.7414
ILMN_3231804	5.12314	5.04549	5.6238
ILMN_3182898	4.85192	4.89965	4.55513
ILMN_3273491	7.77696	7.10602	7.45082
ILMN_3191789	5.14754	4.48795	4.95084
ILMN_3269331	5.26778	3.99678	3.98691
ILMN_3190283	4.91696	4.8406	5.07296
ILMN_3263451	5.52492	5.06751	5.08077
ILMN_3180071	4.80025	4.82968	5.22007
ILMN_3273017	4.26248	4.05112	4.96878
ILMN_3259120	4.77187	4.53057	4.47052
ILMN_3231538	4.97986	5.3853	5.20025
ILMN_3183750	5.91212	5.63785	5.68839
ILMN_3272237	3.86782	5.28699	4.4181
ILMN_3261837	4.76414	5.03022	5.12383
ILMN_3262298	4.92658	4.72723	4.70236
ILMN_3262629	5.04519	4.58244	4.1746
ILMN_3175634	5.06674	4.02928	4.50671
ILMN_3186408	5.47223	4.63229	5.08652
ILMN_3258190	4.82506	4.64744	4.68031
ILMN_3273065	5.66928	5.45116	5.8167
ILMN_3256970	3.94193	5.01507	4.70991
ILMN_3260026	3.52901	4.68345	4.79087
ILMN_3180343	4.10561	4.89107	4.15479
ILMN_3239757	3.93493	4.8953	4.71166
ILMN_3258136	6.27851	6.27173	5.47426
ILMN_3259593	4.45758	4.1872	4.6454
ILMN_3181361	4.80592	4.85146	5.35195
ILMN_3265391	5.46367	5.44829	5.57006
ILMN_3253404	5.00803	5.32881	5.28759
ILMN_3269402	5.22596	5.09152	6.18802
ILMN_3192934	5.10032	5.71907	3.76919
ILMN_3242709	5.32145	5.06498	5.65736
ILMN_3273499	4.59258	4.51809	4.79868
ILMN_3188165	5.03677	5.109	4.31748
ILMN_3272101	4.91301	5.17703	5.14559
ILMN_3269951	4.61973	4.60418	4.16441
ILMN_3249311	5.18189	4.91854	4.75374
ILMN_3176532	4.88478	5.25689	4.65432
ILMN_3260932	5.07302	4.87434	5.25663
ILMN_3192591	4.62792	4.97876	4.92338
ILMN_3232282	12.2578	12.0854	11.966
ILMN_3193517	4.88281	4.72958	4.49671
ILMN_3176040	15.0453	14.9595	14.9039
ILMN_3176545	5.62136	5.17611	4.96051
ILMN_3268048	5.51253	5.64644	5.5902
ILMN_3176916	3.37365	5.17373	5.21165
ILMN_3257283	5.32759	5.55362	4.84419
ILMN_3191821	4.89231	5.07721	5.53177
ILMN_3273898	4.64344	5.25781	4.82347
ILMN_3271555	5.49427	6.03093	5.50702
ILMN_3187799	4.75142	4.89998	5.1856
ILMN_3261982	4.51884	4.74539	5.20662
ILMN_3268840	3.9496	5.70762	5.22299
ILMN_3182936	5.15505	5.2037	5.06391
ILMN_3270597	5.21249	4.9438	5.0309
ILMN_3257004	6.04499	6.71516	6.1668
ILMN_3237022	4.47209	4.59712	5.01352
ILMN_3273238	4.80578	5.25812	4.99621
ILMN_3179762	5.16634	4.73839	4.94993
ILMN_3258439	5.01392	4.68296	5.01046
ILMN_3188190	4.65889	4.96779	4.88472
ILMN_3266764	5.95828	5.59251	5.44695
ILMN_3188869	5.22071	5.77485	5.07302
ILMN_3247885	4.5465	4.75608	4.62855
ILMN_3271000	5.0962	4.65789	5.16824
ILMN_3251881	4.9918	4.91894	5.22852
ILMN_3195456	5.13361	5.2941	5.29653
ILMN_3263225	7.16276	7.50059	7.2794
ILMN_3249553	5.1656	5.04943	5.14103
ILMN_3188124	10.3662	10.134	10.4813
ILMN_3266775	4.53153	4.66217	4.52015
ILMN_3231944	11.6492	11.1841	11.2502
ILMN_3262337	4.7192	4.51308	4.71207
ILMN_3261382	4.94156	4.91799	4.97421
ILMN_3182768	4.50948	4.83992	4.89892
ILMN_3272741	4.81207	4.87841	4.82574
ILMN_3177333	5.32425	5.67265	5.21134
ILMN_3230723	4.66775	3.67652	4.10834
ILMN_3246590	4.96666	5.07417	4.65175
ILMN_3269944	5.24545	4.79277	5.03611
ILMN_3255028	4.91288	4.85947	4.84897
ILMN_3234406	4.38714	4.35519	5.3725
ILMN_3182885	5.6613	5.8857	5.46097
ILMN_3188417	4.56256	5.4794	5.22143
ILMN_3259164	5.19001	5.06991	4.62268
ILMN_3191201	4.87076	5.01949	4.23205
ILMN_3267670	8.3285	8.27447	8.58911
ILMN_3252597	5.4705	5.64487	5.1618
ILMN_3246360	14.6388	14.9271	14.7021
ILMN_3252339	4.83226	5.2874	4.64636
ILMN_3268993	5.69136	5.62567	5.93713
ILMN_3244693	6.2986	5.9157	5.22929
ILMN_3195815	6.20457	5.65691	6.77331
ILMN_3265797	11.9093	10.9232	11.8125
ILMN_3192836	9.75947	9.71088	10.2582
ILMN_3269537	11.7895	11.5912	11.8117
ILMN_3265401	4.51003	5.08771	4.83239
ILMN_3264100	4.94967	5.26772	4.41027
ILMN_3262542	4.79417	4.89674	5.67258
ILMN_3263295	5.26811	4.18643	4.96144
ILMN_3267638	4.66503	4.46393	4.88414
ILMN_3271312	5.21316	4.89313	4.99538
ILMN_3180456	4.834	4.19723	4.94537
ILMN_3264813	5.6935	5.56664	5.08985
ILMN_3251944	6.85548	6.00444	6.57255
ILMN_3185094	4.71576	4.98836	5.49672
ILMN_3263375	6.22772	5.15516	5.19837
ILMN_3254978	4.72251	4.93743	4.50172
ILMN_3188772	5.23683	5.25519	4.43427
ILMN_3263469	5.36095	5.20622	4.65085
ILMN_3181296	6.17405	6.0143	5.77844
ILMN_3178890	7.55119	7.42693	6.76286
ILMN_3272476	7.02866	7.08856	7.04187
ILMN_3265343	8.15077	7.78493	7.30447
ILMN_3177564	5.12827	4.5333	5.08676
ILMN_3254022	4.69139	4.67642	4.53811
ILMN_3234813	5.09986	5.10718	4.80766
ILMN_3259610	4.32877	4.6618	4.71083
ILMN_3272689	5.1107	4.97608	5.07585
ILMN_3186439	4.60273	4.70837	5.00684
ILMN_3267739	5.39974	5.38138	4.43203
ILMN_3269520	4.57623	5.22079	5.05204
ILMN_3180780	4.80313	4.81248	4.46824
ILMN_3236530	5.78181	6.0272	5.21734
ILMN_3273257	5.09105	4.8958	5.05824
ILMN_3177104	4.45714	5.20903	4.60007
ILMN_3175797	4.96173	4.87679	5.39787
ILMN_3272434	4.57026	5.03307	4.45698
ILMN_3175815	5.0262	5.07252	5.13243
ILMN_3252273	3.53277	4.80007	5.24853
ILMN_3268246	6.50413	6.54089	6.8044
ILMN_3192801	4.64764	4.62072	5.0488
ILMN_3271831	5.43052	5.14741	5.03096
ILMN_3187939	4.85822	5.19749	4.39456
ILMN_3242551	10.0587	9.61188	9.65887
ILMN_3189889	5.1712	5.29044	5.47299
ILMN_3193266	4.93906	4.77453	4.98524
ILMN_3269956	4.92356	4.63992	4.05538
ILMN_3238962	5.86154	5.35781	5.90899
ILMN_3243419	8.3243	8.49713	7.89224
ILMN_3230351	4.92822	4.8683	4.58062
ILMN_3231609	5.09385	5.25204	5.24693
ILMN_3182102	4.69904	5.05287	5.00594
ILMN_3181244	4.30208	4.67948	3.96569
ILMN_3181379	5.06487	4.75928	5.27017
ILMN_3183760	4.95897	4.68786	4.35944
ILMN_3176894	4.84124	4.875	4.52949
ILMN_3187357	6.6083	6.47666	6.74284
ILMN_3256540	4.27802	4.84407	4.53544
ILMN_3254152	4.91269	4.78722	5.15744
ILMN_3177691	6.2566	6.4235	6.3312
ILMN_3262573	4.67375	4.95583	4.75166
ILMN_3188054	4.93221	4.90885	5.01628
ILMN_3264828	6.24184	5.64447	6.07351
ILMN_3188360	4.63802	5.10662	4.84874
ILMN_3188517	4.83581	5.2323	4.59051
ILMN_3256926	6.2557	6.01301	6.48156
ILMN_3184334	4.32075	4.4267	5.00889
ILMN_3273047	5.74495	5.0708	5.55059
ILMN_3266027	4.52733	4.63905	4.48669
ILMN_3186458	5.04843	5.35454	4.917
ILMN_3271244	7.89013	8.0184	7.5201
ILMN_3273340	5.21007	6.07383	5.78166
ILMN_3181489	5.46764	4.35615	4.4404
ILMN_3188094	4.80185	5.10862	5.81857
ILMN_3266745	4.92635	5.32825	5.4226
ILMN_3272243	5.08017	5.15464	4.49106
ILMN_3189151	4.85496	4.83356	5.02958
ILMN_3256723	4.73819	4.69102	4.56972
ILMN_3252383	4.62865	5.41554	4.99283
ILMN_3188023	4.93107	5.65671	6.12474
ILMN_3256958	5.30669	4.6885	5.57949
ILMN_3238312	3.62728	3.79484	4.52186
ILMN_3187378	5.55269	5.39307	5.79882
ILMN_3252349	4.8524	4.84846	4.64263
ILMN_3184109	4.5443	4.95007	5.56416
ILMN_3261449	5.13818	5.29503	5.067
ILMN_3266265	5.49519	5.53968	5.47056
ILMN_3238353	6.24291	6.90582	6.59864
ILMN_3264713	4.28087	4.81765	4.68176
ILMN_3188245	3.88425	4.33768	4.53834
ILMN_3188151	5.53407	4.41963	4.30117
ILMN_3272576	4.52302	5.37789	4.21407
ILMN_3189286	4.63864	4.30344	4.50542
ILMN_3191166	5.1387	5.79321	5.48986
ILMN_3267631	5.91165	4.9506	5.32866
ILMN_3256712	5.39421	5.28875	5.29524
ILMN_3238471	4.85853	5.32462	5.01339
